6,6.11975953044906,0.0134142016823641,-0.635395074048384,0.597002911341033,0.259248292696943,-0.117374506226688,-0.232080103335522,-0.650391633858417,0.678582611574293
6,6.11851114996332,0.0134169405354591,-0.582778509488945,0.549794490270461,0.25125279031723,-0.102489270515669,-0.16573119487116,-0.642349022203144,0.666948937378113
6,6.11582275745859,0.0134228366480125,-0.541371873840804,0.503076004572437,0.240893723109866,-0.089355883134996,-0.0997628116917656,-0.632958783004211,0.652812122923697
6,6.11399731022728,0.0134268459403762,-0.510904290004609,0.455695753079592,0.231063960033768,-0.078221404270443,-0.035609389374959,-0.62160734022674,0.635856470268327
6,6.11486230697177,0.0134249454140559,-0.489953708105686,0.408183633224999,0.219440059236184,-0.0658229471209804,0.0262507313032602,-0.60814510540207,0.616132093191517
6,6.11428620562437,0.0134262099582918,-0.479327081584785,0.361000845642841,0.206175271811947,-0.0536269913013606,0.0820103329768905,-0.592687598293304,0.593418767195286
6,6.11082645999591,0.0134338123378468,-0.4809495959476,0.31425536307839,0.193229594047959,-0.0428552423292069,0.132428561950408,-0.575217738116118,0.567569267493999
6,6.11015357748373,0.0134352914842429,-0.495329397800757,0.268072298894393,0.180669682283366,-0.0355807750606482,0.177473238021501,-0.555932072046724,0.538405359651736
6,6.10938463785539,0.0134369819864628,-0.523139309162889,0.223381269865577,0.166966300099188,-0.0302548568873809,0.220533913403326,-0.534620315891715,0.506603409110065
6,6.10313090929929,0.0134507543061309,-0.566506673207777,0.177787508362369,0.149608228164529,-0.0276805707397864,0.254912067499236,-0.511591678192173,0.47268199830823
6,6.10216901071525,0.0134528715678725,-0.623983022822931,0.132692227102415,0.132096657619647,-0.0273696733389632,0.277776654100314,-0.487271696816545,0.436961030299695
6,6.10091761336028,0.013455630165012,-0.702418394532555,0.0885086646493002,0.114186764525862,-0.0296149041558418,0.293875535393066,-0.461540772413936,0.400104753712808
6,6.09841349122788,0.0134611574668871,-0.801860844882358,0.0449392561785242,0.0939094374827614,-0.0354583965168056,0.299224203714202,-0.435303061561736,0.362653897281611
6,6.09533097492745,0.0134679626326238,-0.923922324926292,0.0022919090069365,0.0733385081975366,-0.0430251259660147,0.294930584503308,-0.408656055776271,0.325192784947908
6,6.09369221156385,0.0134715854502126,-1.06366187243986,-0.0384525064385066,0.0486806700277284,-0.0511485598496107,0.285575582458526,-0.381574203950674,0.288558200964853
6,6.08973878545524,0.0134803308637579,-1.22173499776479,-0.0758755636196249,0.0213513044518453,-0.0589232972022382,0.269306784050387,-0.354419544813068,0.253318884730244
6,6.08800227552872,0.0134841759276884,-1.39573053689339,-0.111777460833492,-0.00864345000158729,-0.0670547941183076,0.247256270018027,-0.327538721277612,0.220058357728319
6,6.08558950419648,0.0134895221934966,-1.58023901739307,-0.146296368860183,-0.040822505690227,-0.073650962790895,0.21959144441888,-0.301097081203962,0.188858408876779
6,6.0834657489361,0.013494231225007,-1.7703635416679,-0.178075943852058,-0.0755122419382885,-0.0795700888948465,0.188167094173375,-0.275184576179826,0.159972971999154
6,6.08124436778756,0.01349916084391,-1.95964219306946,-0.208198503299907,-0.113486086670941,-0.0840206648686145,0.155682948832656,-0.249349960082156,0.133396909471188
6,6.0785393221647,0.0135051683655313,-2.14081875595001,-0.236531734485305,-0.153646809570639,-0.086293313810311,0.124173631291852,-0.223962424670384,0.108689881505582
6,6.07592960960938,0.0135109689040477,-2.30864485220813,-0.262839653385526,-0.195302515069533,-0.0833429014598822,0.0922224568771811,-0.197446299627966,0.0853183580228687
6,6.07254564773589,0.0135184958332808,-2.46322748548694,-0.282943519262002,-0.240538159818884,-0.0760843765615122,0.0530814582144936,-0.170362589589836,0.0627354043516178
6,6.06906212917794,0.0135262558511953,-2.59664871292348,-0.296368203184368,-0.285918445058857,-0.0664670445775565,0.0129492536100606,-0.142446209872696,0.0406019812950345
